WIN_20221120_22_11_17_Pro.jpg,182,904,335,549,433,492,574,570,653,718,341,987,444,755,515,764,553,807,579,891
WIN_20221120_22_11_18_Pro (2).jpg,527,692,857,367,998,344,1170,476,1254,694,705,860,878,662,971,673,1012,737,1060,826
WIN_20221120_22_11_18_Pro.jpg,204,885,371,538,453,494,589,558,679,705,351,976,490,761,532,765,583,791,599,847
WIN_20221120_22_11_21_Pro (2).jpg,839,617,1115,339,1305,308,1472,437,1535,622,987,761,1155,601,1248,612,1289,663,1330,734
WIN_20221120_22_11_21_Pro.jpg,953,595,1266,338,1473,313,1631,461,1707,674,1099,778,1272,605,1374,632,1435,682,1477,783
WIN_20221120_22_11_22_Pro (2).jpg,700,653,960,359,1121,315,1306,427,1368,600,865,786,1019,585,1108,593,1160,664,1206,726
WIN_20221120_22_11_22_Pro (3).jpg,711,659,965,360,1136,307,1299,432,1367,614,871,798,1016,593,1086,612,1158,659,1196,734
WIN_20221120_22_11_22_Pro (4).jpg,720,638,993,351,1164,315,1320,431,1393,619,888,774,1043,593,1117,611,1172,659,1225,736
WIN_20221120_22_11_22_Pro.jpg,692,662,945,360,1122,309,1274,418,1365,585,864,789,1018,610,1089,612,1143,658,1184,713
WIN_20221120_22_11_23_Pro (2).jpg,562,710,776,397,933,333,1078,427,1155,588,740,814,870,624,930,620,992,674,1035,747
WIN_20221120_22_11_23_Pro (3).jpg,532,718,724,418,876,350,1017,443,1097,590,672,829,802,625,891,635,943,671,972,739
WIN_20221120_22_11_23_Pro.jpg,596,684,824,379,991,327,1136,427,1217,598,755,800,913,605,979,625,1037,666,1073,747
WIN_20221120_22_11_24_Pro (2).jpg,476,744,682,443,813,372,960,442,1031,607,663,845,769,636,836,652,881,683,915,756
WIN_20221120_22_11_24_Pro (3).jpg,471,750,651,438,794,369,924,466,1019,601,633,840,753,646,826,648,860,690,887,748
WIN_20221120_22_11_24_Pro.jpg,487,729,685,427,839,359,981,445,1055,588,659,826,778,642,850,635,891,684,915,735
WIN_20221120_22_11_25_Pro (2).jpg,534,721,638,449,753,395,907,465,980,624,598,838,716,666,781,658,819,705,852,772
WIN_20221120_22_11_25_Pro (3).jpg,537,736,607,452,726,396,861,469,940,607,602,852,687,673,746,664,772,708,819,772
WIN_20221120_22_11_25_Pro.jpg,492,716,633,438,763,381,903,450,992,601,607,842,724,653,793,662,840,695,872,761
WIN_20221120_22_11_26_Pro (2).jpg,494,760,558,474,653,417,794,489,870,626,563,870,637,690,696,689,734,720,769,779
WIN_20221120_22_11_26_Pro (3).jpg,494,762,554,482,648,421,781,484,864,622,547,878,645,687,683,685,724,725,769,781
WIN_20221120_22_11_26_Pro.jpg,523,741,602,456,700,393,844,466,924,605,590,852,679,672,735,669,776,706,809,769
WIN_20221120_22_11_27_Pro (2).jpg,525,734,598,449,701,395,845,464,925,624,600,852,696,666,746,674,789,709,821,788
WIN_20221120_22_11_27_Pro (3).jpg,439,767,511,518,590,495,684,583,774,693,553,886,659,689,734,696,763,741,797,847
WIN_20221120_22_11_27_Pro.jpg,507,745,565,459,677,401,804,487,888,627,576,867,677,685,732,685,765,710,784,784
WIN_20221120_22_11_28_Pro (2).jpg,434,757,536,497,651,464,731,543,831,677,559,867,687,685,757,684,791,718,824,795
WIN_20221120_22_11_28_Pro (3).jpg,413,767,531,508,627,465,727,546,814,671,563,887,672,710,745,683,773,720,819,787
WIN_20221120_22_11_28_Pro (4).jpg,397,777,507,522,604,473,705,548,791,696,536,870,642,706,731,690,762,731,789,787
WIN_20221120_22_11_28_Pro.jpg,428,767,515,519,589,489,684,589,761,700,568,878,661,693,718,694,772,757,803,786
WIN_20221120_22_11_29_Pro (2).jpg,473,750,541,511,583,473,635,549,675,688,557,880,648,727,706,699,731,721,757,751
WIN_20221120_22_11_29_Pro (3).jpg,397,779,541,517,645,470,760,546,850,659,546,889,649,693,730,690,769,722,812,784
WIN_20221120_22_11_29_Pro.jpg,411,791,500,526,593,476,699,552,786,680,532,894,642,695,699,701,741,737,779,811
WIN_20221120_22_11_30_Pro (2).jpg,523,867,682,527,885,433,1064,542,1173,694,696,917,774,710,868,694,948,737,1003,792
WIN_20221120_22_11_30_Pro (3).jpg,526,865,688,532,888,443,1054,539,1179,692,709,923,794,707,888,693,955,739,1011,804
WIN_20221120_22_11_30_Pro.jpg,374,841,526,557,667,475,831,572,956,694,547,936,654,721,720,709,815,753,868,809
WIN_20221120_22_11_31_Pro (2).jpg,520,876,675,539,868,453,1066,549,1178,695,713,907,783,704,901,696,950,735,1016,797
WIN_20221120_22_11_31_Pro (3).jpg,537,880,685,541,876,447,1060,551,1181,695,714,922,799,705,907,714,970,742,1026,813
WIN_20221120_22_11_31_Pro.jpg,573,852,725,521,923,433,1099,548,1216,694,737,909,823,700,913,687,985,726,1058,798
WIN_20221120_22_11_32_Pro (2).jpg,662,877,823,529,1019,445,1227,557,1339,714,844,902,903,694,1022,698,1091,741,1144,825
WIN_20221120_22_11_32_Pro (3).jpg,746,888,912,518,1131,435,1334,565,1438,741,907,911,982,694,1090,700,1174,753,1231,833
WIN_20221120_22_11_32_Pro (4).jpg,856,960,1061,554,1298,461,1497,602,1584,788,1034,941,1061,722,1214,720,1279,783,1337,876
WIN_20221120_22_11_32_Pro (5).jpg,1019,943,1201,542,1456,461,1637,624,1711,819,1143,901,1202,727,1324,724,1397,794,1455,883
WIN_20221120_22_11_32_Pro.jpg,557,883,729,522,920,445,1117,551,1241,701,772,909,824,701,923,684,998,732,1084,820
WIN_20221120_22_11_33_Pro (2).jpg,1185,866,1384,504,1600,456,1774,640,1795,810,1258,862,1320,685,1444,704,1498,781,1561,880
WIN_20221120_22_11_33_Pro (3).jpg,1217,866,1438,502,1686,473,1830,648,1863,839,1316,870,1392,692,1497,722,1540,802,1593,889
WIN_20221120_22_11_33_Pro.jpg,1111,902,1299,526,1550,453,1713,624,1779,820,1225,882,1272,662,1399,711,1451,779,1518,883
WIN_20221120_22_11_34_Pro (2).jpg,975,704,1445,397,1658,390,1736,562,1736,732,1163,842,1334,653,1425,678,1486,753,1554,867
WIN_20221120_22_11_34_Pro.jpg,1033,753,1446,433,1674,405,1754,564,1751,730,1163,854,1346,669,1452,677,1504,760,1562,861
WIN_20221120_22_11_35_Pro (2).jpg,939,616,1386,345,1575,360,1674,529,1681,710,1080,794,1274,621,1392,658,1459,734,1498,819
WIN_20221120_22_11_35_Pro (3).jpg,943,621,1353,353,1541,361,1643,515,1666,710,1102,762,1290,641,1404,658,1444,721,1489,807
WIN_20221120_22_11_35_Pro (4).jpg,857,710,1293,360,1464,349,1567,501,1587,682,1016,802,1220,622,1319,635,1367,680,1397,786
WIN_20221120_22_11_35_Pro.jpg,955,620,1403,355,1575,374,1689,549,1682,715,1100,795,1309,637,1402,669,1440,709,1511,831
WIN_20221120_22_11_36_Pro (2).jpg,868,657,1251,339,1397,336,1513,486,1569,640,1001,767,1188,624,1284,626,1350,685,1399,777
WIN_20221120_22_11_36_Pro (3).jpg,871,649,1277,344,1435,341,1534,466,1575,646,992,756,1214,611,1298,627,1361,703,1409,771
WIN_20221120_22_11_36_Pro.jpg,795,737,1185,350,1344,349,1456,480,1501,653,986,797,1128,619,1222,635,1287,701,1355,786
WIN_20221120_22_11_37_Pro (2).jpg,778,672,1157,350,1311,344,1416,470,1470,625,943,781,1113,611,1186,622,1246,672,1310,744
WIN_20221120_22_11_37_Pro (3).jpg,1076,622,1488,353,1645,377,1733,539,1752,726,1214,778,1369,610,1471,633,1530,710,1588,807
WIN_20221120_22_11_37_Pro.jpg,720,698,1111,369,1238,359,1346,490,1397,642,855,784,1054,600,1146,625,1191,669,1259,753
WIN_20221120_22_11_38_Pro (2).jpg,1143,615,1545,371,1717,387,1784,562,1790,741,1264,789,1405,622,1499,649,1570,711,1611,810
WIN_20221120_22_11_38_Pro (3).jpg,894,637,1256,359,1415,364,1499,499,1543,663,1014,752,1181,590,1252,624,1324,664,1374,755
WIN_20221120_22_11_38_Pro (4).jpg,713,658,1023,367,1188,345,1277,465,1337,640,856,778,1009,616,1104,622,1132,678,1180,750
WIN_20221120_22_11_38_Pro.jpg,1183,616,1616,379,1764,418,1841,584,1828,757,1315,771,1480,611,1574,656,1623,721,1681,820
WIN_20221120_22_11_39_Pro (2).jpg,479,812,687,473,808,419,919,501,998,621,616,866,737,667,802,675,838,700,922,769
WIN_20221120_22_11_39_Pro.jpg,552,747,823,419,950,381,1063,480,1125,609,704,807,834,632,904,642,964,674,1005,763
WIN_20221120_22_11_40_Pro (2).jpg,358,882,558,521,674,463,769,531,851,643,502,946,612,727,661,715,710,740,762,777
WIN_20221120_22_11_40_Pro (3).jpg,323,919,500,565,597,498,706,554,794,662,461,948,549,744,619,744,671,763,719,799
WIN_20221120_22_11_40_Pro.jpg,387,854,609,505,714,459,819,523,901,641,537,913,653,708,709,699,753,736,793,772
WIN_20221120_22_11_41_Pro (2).jpg,419,815,637,454,742,411,857,500,950,626,581,893,671,690,740,683,797,705,846,784
WIN_20221120_22_11_41_Pro (3).jpg,458,793,678,444,804,392,914,471,1008,609,602,861,737,667,807,653,839,703,886,784
WIN_20221120_22_11_41_Pro.jpg,345,893,532,536,627,475,735,541,821,645,497,944,565,736,626,721,674,737,741,793
WIN_20221120_22_11_42_Pro (2).jpg,479,771,726,418,847,381,962,478,1056,614,630,867,761,651,826,661,886,698,940,762
WIN_20221120_22_11_42_Pro (3).jpg,529,750,794,402,927,366,1037,460,1117,602,675,823,818,641,902,643,961,679,1014,763
WIN_20221120_22_11_42_Pro (4).jpg,583,714,880,392,1020,349,1122,458,1199,605,742,789,882,615,962,622,1031,656,1063,751
WIN_20221120_22_11_42_Pro.jpg,460,793,710,422,829,387,950,471,1028,609,602,867,744,664,809,666,873,684,919,772
WIN_20221120_22_11_43_Pro (2).jpg,627,699,929,372,1068,348,1176,450,1243,593,791,795,932,614,1001,609,1054,654,1111,731
WIN_20221120_22_11_43_Pro (3).jpg,668,675,975,371,1121,353,1215,447,1284,611,794,779,965,612,1054,612,1101,664,1139,746
WIN_20221120_22_11_43_Pro.jpg,596,715,885,376,1021,350,1128,454,1206,607,724,814,889,620,960,633,1026,667,1066,742
WIN_20221120_22_11_44_Pro (2).jpg,732,652,1043,367,1194,355,1296,459,1353,612,893,762,1034,595,1123,612,1158,653,1207,729
WIN_20221120_22_11_44_Pro (3).jpg,772,646,1066,367,1224,361,1326,464,1372,614,897,748,1050,593,1125,610,1185,643,1221,726
WIN_20221120_22_11_44_Pro (4).jpg,795,622,1131,362,1280,344,1386,465,1425,624,956,742,1092,591,1173,609,1237,657,1269,742
WIN_20221120_22_11_44_Pro.jpg,726,658,1014,374,1155,364,1263,463,1315,612,861,774,1016,595,1082,607,1134,656,1174,727
WIN_20221120_22_11_45_Pro (2).jpg,875,588,1222,340,1381,344,1478,479,1519,635,1012,737,1175,583,1257,606,1318,651,1353,741
WIN_20221120_22_11_45_Pro (3).jpg,960,578,1327,338,1481,354,1588,489,1611,653,1076,724,1262,576,1342,602,1403,663,1428,747
WIN_20221120_22_11_45_Pro.jpg,840,614,1173,351,1322,349,1439,473,1470,633,975,735,1144,578,1205,596,1268,648,1304,726
WIN_20221120_22_11_46_Pro (2).jpg,1042,567,1450,346,1627,364,1734,526,1749,699,1158,715,1356,599,1446,624,1504,689,1534,778
WIN_20221120_22_11_46_Pro (3).jpg,1104,562,1534,354,1711,377,1810,552,1820,725,1232,730,1426,595,1514,635,1579,705,1613,809
WIN_20221120_22_11_46_Pro.jpg,1023,567,1416,341,1576,366,1691,516,1704,684,1144,727,1342,576,1419,601,1468,668,1512,758
WIN_20221120_22_14_51_Pro (2).jpg,466,444,830,80,1009,49,1195,189,1301,386,642,740,813,437,936,452,1044,502,1157,583
WIN_20221120_22_14_51_Pro.jpg,364,464,761,87,966,71,1158,231,1242,413,564,761,742,465,902,484,993,534,1127,607
WIN_20221120_22_14_52_Pro (2).jpg,534,385,875,17,1043,10,1252,93,1377,297,737,659,878,401,1037,395,1125,444,1221,502
WIN_20221120_22_14_52_Pro (3).jpg,684,465,1001,54,1185,27,1373,145,1519,327,917,721,992,403,1115,426,1252,476,1339,567
WIN_20221120_22_14_52_Pro (4).jpg,795,539,1064,186,1240,139,1399,257,1512,429,944,807,1063,496,1185,522,1283,565,1356,622
WIN_20221120_22_14_52_Pro (5).jpg,821,646,1069,328,1233,283,1367,374,1473,537,941,846,1054,606,1142,619,1277,637,1335,724
WIN_20221120_22_14_52_Pro.jpg,569,437,922,75,1108,40,1290,168,1394,391,756,694,914,439,1033,424,1123,456,1232,549
WIN_20221120_22_14_53_Pro (2).jpg,773,669,959,470,1091,443,1178,521,1242,638,868,850,958,664,1013,680,1081,696,1126,751
WIN_20221120_22_14_53_Pro (3).jpg,799,714,960,527,1063,512,1138,573,1195,674,882,872,940,699,1003,699,1053,731,1104,774
WIN_20221120_22_14_53_Pro.jpg,778,694,985,435,1117,412,1243,494,1319,630,898,883,966,673,1071,678,1126,706,1206,771
WIN_20221120_22_14_54_Pro (2).jpg,788,794,933,628,1014,625,1087,677,1125,771,860,901,919,776,964,791,1016,797,1042,841
WIN_20221120_22_14_54_Pro (3).jpg,805,772,950,630,1013,631,1050,699,1074,778,854,871,912,777,951,779,984,800,1007,841
WIN_20221120_22_14_54_Pro (4).jpg,718,632,866,494,913,501,924,573,940,653,782,781,842,636,862,652,885,682,904,721
WIN_20221120_22_14_54_Pro.jpg,786,769,944,595,1027,601,1102,654,1148,747,865,901,924,763,985,762,1021,804,1066,841
WIN_20221120_22_14_55_Pro (2).jpg,558,407,820,271,932,288,1023,371,1056,469,636,500,781,417,872,444,913,481,943,529
WIN_20221120_22_14_55_Pro (3).jpg,536,387,802,239,913,233,1006,303,1043,391,612,473,760,377,809,388,876,413,899,459
WIN_20221120_22_14_55_Pro (4).jpg,549,382,818,224,924,208,1013,268,1043,336,562,434,748,362,826,374,860,392,882,417
WIN_20221120_22_14_55_Pro.jpg,632,444,885,350,980,379,1043,478,1068,578,689,570,826,496,896,521,922,565,959,624
WIN_20221120_22_14_56_Pro (2).jpg,555,407,828,262,934,246,1009,283,1028,351,522,454,713,384,787,396,838,403,847,427
WIN_20221120_22_14_56_Pro (3).jpg,520,408,836,245,953,247,1042,314,1050,401,496,445,721,391,797,406,835,443,856,474
WIN_20221120_22_14_56_Pro (4).jpg,494,416,839,276,969,276,1050,367,1054,485,467,503,715,432,802,476,833,519,859,565
WIN_20221120_22_14_57_Pro (4).jpg,334,478,791,311,923,355,1073,547,1063,758,306,719,637,574,718,636,778,741,813,856
WIN_20221120_22_14_57_Pro.jpg,463,427,831,264,967,278,1043,393,1032,549,380,539,690,460,750,504,784,555,805,647
WIN_20221120_22_14_58_Pro (2).jpg,348,564,881,358,1094,393,1227,617,1248,836,413,901,765,689,866,741,909,831,1000,933
WIN_20221120_22_14_58_Pro (3).jpg,390,522,986,246,1146,288,1309,539,1329,756,536,851,805,559,954,678,1024,737,1086,860
WIN_20221120_22_14_58_Pro (4).jpg,482,419,1048,148,1221,171,1366,396,1424,626,560,739,897,495,1031,568,1106,635,1167,742
WIN_20221120_22_14_58_Pro.jpg,355,605,840,380,1026,422,1151,620,1186,860,406,860,718,682,814,741,886,820,964,943
WIN_20221120_22_14_59_Pro (3).jpg,701,426,1272,109,1478,147,1628,384,1673,617,871,777,1121,511,1266,546,1331,656,1418,741
WIN_20221120_22_14_59_Pro (4).jpg,659,416,1211,122,1382,142,1535,379,1571,588,779,721,1050,491,1188,527,1284,626,1366,731
WIN_20221120_22_14_59_Pro.jpg,574,364,1104,56,1330,96,1449,315,1504,553,709,680,966,422,1100,475,1195,591,1301,711
WIN_20221120_22_15_00_Pro (2).jpg,482,382,953,93,1113,111,1284,313,1300,486,640,622,842,423,965,465,1032,523,1121,628
WIN_20221120_22_15_00_Pro (3).jpg,350,355,791,80,977,111,1111,286,1154,468,473,636,700,409,856,437,898,505,971,583
WIN_20221120_22_15_00_Pro (4).jpg,204,346,677,57,857,78,985,257,1049,433,339,595,594,375,727,416,787,481,845,564
WIN_20221120_22_15_00_Pro (5).jpg,95,372,575,86,755,106,911,296,967,471,226,632,494,418,636,444,711,518,769,606
WIN_20221120_22_15_00_Pro.jpg,628,414,1115,100,1289,131,1423,339,1467,567,779,716,1001,455,1122,489,1186,567,1264,673
WIN_20221120_22_15_02_Pro (4).jpg,313,443,816,36,1038,49,1254,256,1342,492,473,776,744,459,912,511,998,546,1085,675
WIN_20221120_22_15_03_Pro (2).jpg,395,578,919,167,1163,147,1345,345,1439,602,599,891,844,589,1027,612,1125,689,1205,794
WIN_20221120_22_15_03_Pro (3).jpg,466,604,995,188,1230,165,1440,376,1549,625,656,961,925,594,1094,643,1168,720,1299,852
WIN_20221120_22_15_03_Pro (4).jpg,730,622,1216,191,1462,186,1627,392,1732,628,950,960,1155,598,1261,646,1383,688,1518,824
WIN_20221120_22_15_03_Pro.jpg,317,505,862,104,1075,110,1266,313,1386,568,518,862,783,534,943,559,1029,628,1151,742
WIN_20221120_22_15_04_Pro (2).jpg,866,589,1345,157,1549,152,1729,356,1811,595,1101,908,1269,568,1395,604,1508,677,1597,763
WIN_20221120_22_15_04_Pro (3).jpg,958,626,1404,194,1622,182,1775,381,1895,614,1153,930,1346,607,1480,638,1577,690,1710,823
WIN_20221120_22_15_04_Pro (4).jpg,1054,594,1488,176,1710,158,1851,360,1916,593,1264,923,1448,590,1581,628,1670,716,1762,797
WIN_20221120_22_15_04_Pro.jpg,836,569,1303,160,1525,144,1689,341,1785,590,1061,906,1272,600,1383,606,1481,677,1574,771
WIN_20221120_22_15_05_Pro (2).jpg,773,619,1178,229,1371,223,1527,388,1597,591,970,872,1120,594,1233,600,1340,666,1393,753
WIN_20221120_22_15_05_Pro (3).jpg,617,584,1008,182,1186,177,1344,335,1421,520,825,821,959,573,1099,562,1170,602,1266,680
WIN_20221120_22_15_05_Pro.jpg,899,661,1300,268,1512,251,1649,426,1717,640,1059,934,1259,635,1334,638,1442,729,1515,795
WIN_20221120_22_15_06_Pro (2).jpg,659,491,980,129,1146,105,1301,251,1374,432,838,718,967,465,1059,463,1159,510,1225,581
WIN_20221120_22_15_06_Pro (3).jpg,648,526,961,194,1117,183,1254,324,1316,476,803,752,936,528,1028,528,1101,554,1180,626
WIN_20221120_22_15_06_Pro.jpg,631,529,982,148,1164,127,1316,275,1404,463,842,779,984,495,1078,511,1167,552,1240,617
WIN_20221120_22_15_07_Pro (2).jpg,630,635,899,349,1038,315,1153,433,1211,580,787,820,881,614,975,617,1019,631,1089,696
WIN_20221120_22_15_07_Pro (3).jpg,675,666,907,380,1023,353,1134,470,1199,607,791,820,876,621,981,628,1047,678,1099,732
WIN_20221120_22_15_07_Pro (4).jpg,667,672,878,429,986,419,1075,504,1123,612,783,846,866,646,928,657,980,678,1022,721
WIN_20221120_22_15_07_Pro.jpg,602,583,899,252,1056,246,1186,379,1257,523,746,776,889,554,986,560,1056,596,1126,669
WIN_20221120_22_15_11_Pro.jpg,699,772,855,548,977,523,1096,599,1163,698,760,899,876,748,945,753,1002,776,1049,813
WIN_20221120_22_15_12_Pro (2).jpg,480,568,687,325,839,286,981,376,1047,496,611,705,708,544,804,543,870,573,902,609
WIN_20221120_22_15_12_Pro.jpg,679,641,857,413,992,386,1099,458,1174,580,767,793,881,626,945,630,996,648,1048,694
WIN_20221120_22_15_13_Pro (2).jpg,291,476,478,193,625,158,784,241,868,372,433,637,543,442,614,429,672,466,739,510
WIN_20221120_22_15_13_Pro (3).jpg,199,481,382,194,506,161,677,246,771,401,324,643,433,454,504,439,573,469,633,553
WIN_20221120_22_15_13_Pro (4).jpg,150,502,311,223,443,188,595,288,693,442,239,661,379,470,449,491,502,515,552,590
WIN_20221120_22_15_13_Pro.jpg,358,497,551,231,690,176,852,276,948,396,478,643,589,468,683,456,742,491,805,541
WIN_20221120_22_15_14_Pro (2).jpg,414,455,606,178,744,132,908,219,997,355,548,599,667,412,750,401,821,433,862,482
WIN_20221120_22_15_14_Pro.jpg,141,480,303,195,437,157,615,257,695,417,247,628,377,449,449,449,520,475,586,538
WIN_20221120_22_15_15_Pro (2).jpg,981,541,1143,306,1271,262,1366,336,1424,437,1086,637,1148,481,1219,484,1277,500,1316,536
WIN_20221120_22_15_15_Pro.jpg,734,485,907,221,1032,178,1169,252,1252,370,841,610,930,442,1029,435,1075,439,1142,494
WIN_20221120_22_15_16_Pro (2).jpg,1478,539,1593,282,1694,236,1748,294,1778,398,1565,633,1584,485,1626,464,1661,473,1708,504
WIN_20221120_22_15_16_Pro.jpg,1254,497,1389,315,1483,287,1558,362,1593,459,1342,606,1371,485,1415,485,1464,491,1509,531
WIN_20221120_22_15_17_Pro (2).jpg,1031,313,1247,87,1374,61,1512,141,1591,268,1133,427,1245,289,1311,291,1376,318,1440,371
WIN_20221120_22_15_17_Pro (3).jpg,908,273,1134,58,1261,28,1399,99,1465,235,987,409,1115,270,1184,280,1263,304,1301,351
WIN_20221120_22_15_17_Pro.jpg,1214,358,1414,146,1539,125,1644,202,1713,320,1321,494,1392,343,1471,349,1539,369,1596,419
WIN_20221120_22_15_18_Pro (2).jpg,741,392,979,162,1106,124,1230,214,1300,370,800,527,954,375,1037,403,1086,445,1138,500
WIN_20221120_22_15_18_Pro (3).jpg,718,407,958,194,1075,167,1204,271,1275,427,766,576,930,422,995,445,1066,479,1111,548
WIN_20221120_22_15_18_Pro (4).jpg,531,460,719,214,836,160,961,267,1049,419,581,624,734,448,793,450,861,495,920,568
WIN_20221120_22_15_18_Pro.jpg,809,338,1060,116,1179,74,1314,163,1397,309,873,491,1037,330,1107,343,1168,370,1217,426
WIN_20221120_22_15_19_Pro (2).jpg,875,549,1059,323,1168,303,1298,374,1381,501,971,672,1061,533,1136,531,1198,560,1243,602
